servicedesk-plus-overviewfinal__pptx	66	1810	1909	1810	0	0	99	8	0	8	1	720	405.014	0		1874
sistem-rekod-markah-srm-_-rekod-master__xlsx	31	5837	5840	5837	0	0	3	6	0	6	2	595.304	841.89	0		1950
slcc-architecture-uu-architecture__docx	4	1205	1236	1205	0	9	22	7	0	7	1	612	792	0		1387
social-media-app-bulletin-january__pptx	4	789	793	789	0	0	4	4	0	4	1	720	540	0		1086
solog_orientation_august_2019__pptx	15	680	740	680	38	0	22	6	0	6	1	720	540	0		1120
southern-classic-kennesaw-state-university-final__pptx	23	2179	2380	2179	148	3	50	7	0	7	1	960.009	540	0		1588
system_design__technical_architecture_template__docx	17	1713	1782	1713	5	42	22	6	0	6	1	612	792	0		1811
t_TEMPforInvProgs__docx	26	4995	5044	4995	3	35	11	6	0	6	2	612	792	0		2572
te.iors.00048-002 SUP Questionnaire__docx	4	624	644	624	0	0	20	2	0	2	1	595.304	841.89	0		1281
technical report template__docx	10	845	846	845	0	0	1	4	0	4	1	612	792	0		1281
technical-architecture__docx	8	1105	1126	1105	1	9	11	10	0	10	1	612	792	0		1533
technical-memo-format__docx	5	1812	1854	1812	0	17	25	5	0	5	1	612	792	0		1414
technical-report-template__docx	7	717	727	717	0	0	10	2	0	2	1	612	792	0		1250
template---tpr-technical-progress-report-with-guidance__docx	7	1844	1890	1844	23	0	23	8	0	8	2	612	792	0		1494
template-ECSPR-notifications__xlsx	26	288	289	288	0	0	1	4	0	4	1	595.304	841.89	0		1105
template-technical-report__docx	10	840	864	840	0	12	12	3	0	3	1	612	792	0		1243
tibs_guidelines_2__docx	13	3148	3173	3148	0	4	21	9	0	9	1	612	792	0		1657
tk-syllabus-comparison-document-v5__xlsx	855	235063	235766	235063	0	0	703	5	0	5	1	595.304	841.89	0		11255
underlying-holdings-emea-en_gb-monthly-holdings-state-street-emu-esg-screened-index-equity-fund__xls	15	4982	4988	4982	0	0	6	1	0	1	1	595.304	841.89	0		2082
undp_presentation_revised_17_may__ppt	22	1904	2031	1904	42	14	71	7	0	7	1	705.543	529.228	0		1369
vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c__pptx	19	648	706	648	31	0	27	4	0	4	1	720	405.014	0		1148
vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment__pptx	33	1285	1365	1285	20	0	60	4	0	4	1	960.009	540	0		4771
vvsummit2022-SAIC-PRESENTATION__pptx	19	648	706	648	31	0	27	4	0	4	1	720	405.014	0		1211
wells08_basic__ppt	27	1004	1188	1004	136	0	48	4	0	4	1	720	540	0		1154
wiley-cancelled-title-list__xlsx	60	7582	7706	7582	0	0	124	2	0	2	1	595.304	841.89	0		2502
wopanets-innovationdays-06-16__pptx	15	563	619	563	31	18	7	3	0	3	1	793.757	595.247	0		1108
ws_prod-g-doc-Events-2007-Approval-of-Flight-Conditions-RM-NAA-16032007__ppt	14	743	823	743	0	53	27	5	0	5	1	720	540	0		1094
ws_prod-g-doc-Events-2007-Privileges__ppt	15	799	818	799	0	3	16	5	0	5	1	720	540	0		1191
ws_prod-g-doc-Events-2007-may-presentation-PtF-background-+-principles__ppt	20	909	932	909	0	5	18	3	0	3	1	720	540	0		1113
ws_prod-g-doc-Events-2007-november-IACA-presentation-at-EASA-Fuel-Tank-Safety-Training-Seminar__ppt	10	555	587	555	24	0	8	3	0	3	1	720	540	0		1056
ws_prod-g-doc-Events-2007-september-M.017-(French)-France__ppt	55	6221	6297	6221	0	18	58	3	0	3	1	720	540	0		1920
ws_prod-g-doc-Events-2007-september-MDM.032-(ENGLISH)-CZ__ppt	38	2664	2714	2664	0	44	6	4	0	4	1	720	540	0		1384
ws_prod-g-doc-Events-2008-February-5-NATO-activities__ppt	13	384	448	384	27	0	37	4	0	4	1	720	540	0		1359
ws_prod-g-doc-Events-Part-M-presentation__ppt	30	1846	1872	1846	0	19	7	3	0	3	1	720	540	0		1387
ws_prod-g-doc-Events-industrymeeting18112004-Aercap__ppt	12	1272	1346	1272	0	57	17	3	0	3	1	780.094	540	0		1219
ws_prod-g-doc-Events-industrymeeting18112004-European-Safety-Strategy-Initiative__ppt	10	345	357	345	0	0	12	4	0	4	1	720	540	0		1222
ws_prod-g-doc-Events-r-6.-ESM__ppt	25	1951	2121	1951	65	6	99	6	0	6	1	720	540	0		1407
xx_SETIS_PWS_template_10.19.22__docx	15	4932	4989	4932	0	16	41	6	0	6	1	612	792	0		2037
手机免提系统TSB__doc	3	87	91	87	0	0	4	6	0	6	1	595.304	841.89	0		1159
