path	ext	chart	emptysec	oversize	squeezed
slides/done-011/pptx/B2B-Center-Readiness-and-Student-Retention.pptx	pptx	0	0	0	0
slides/done-011/pptx/3492.pptx	pptx	1	0	0	0
slides/done-012/pptx/vv_summit_SAIC-PRESENTATION_FAA-V&V-Summit_508c.pptx	pptx	0	0	0	0
slides/done-012/pptx/vvsummit2022-SAIC-PRESENTATION.pptx	pptx	0	0	0	0
slides/done-012/pptx/SRDMG(16)024_60 GHz onboard airplanes.pptx	pptx	0	0	0	0
slides/done-012/pptx/REDAC briefing March12-13-2014jemvbFINAL.ppt.pptx	pptx	0	0	0	0
slides/done-012/pptx/County ACHS Presentaion Webinar 8-16-16 Peg.pptx	pptx	0	0	0	0
slides/done-012/ppt/gillikin_online_user_mtg_2010.ppt	ppt	0	0	0	0
slides/done-012/ppt/JesuitAssocOfStudentPersonnel.ppt	ppt	0	0	0	0
slides/done-012/pptx/Intersil_Italy_CAN_Bus_Transceiver_Presentation_Final.pptx	pptx	1	0	0	0
slides/done-012/pptx/429_BLISc 2019 IInd Sem.  PAPER-7 UNIT 3.pptx	pptx	0	0	0	0
slides/done-012/pptx/Sean Monogue.pptx	pptx	0	0	0	0
slides/done-013/ppt/ws_prod-g-doc-Events-2008-February-5-NATO-activities.ppt	ppt	0	0	0	0
slides/done-013/pptx/2014BSA_Sunday_Killion.pptx	pptx	0	0	0	0
slides/done-013/pptx/Structural Testing.pptx	pptx	0	0	0	0
slides/done-013/pptx/chapter_4_0.pptx	pptx	0	0	0	0
slides/done-013/ppt/hofman.ppt	ppt	0	0	0	0
slides/done-013/pptx/PRM_training.pptx	pptx	0	0	0	0
slides/done-013/ppt/2015-Civil-Rights-Website-training.ppt	ppt	0	0	0	0
slides/done-013/ppt/FAA_Form_337.ppt	ppt	0	0	0	0
slides/done-013/pptx/redac-sas-201703-hf-research-division.pptx	pptx	0	0	0	0
slides/done-013/pptx/schematicplaymar21.pptx	pptx	0	0	0	0
slides/done-014/pptx/schematicplay.pptx	pptx	0	0	0	0
slides/done-014/ppt/Aerospace_Journey_of_Flight_Chapter_BCB1637572DA6.ppt	ppt	0	0	0	0
slides/done-014/pptx/redac-sas-201509-asisp-research.pptx	pptx	0	0	0	0
slides/done-014/pptx/Snowbirds_High_Show.pptx	pptx	0	0	0	0
slides/done-014/pptx/Reporting_responsibilities_matrix.pptx	pptx	0	0	0	0
slides/done-014/pptx/vvsummit2022-Research-Roadmap-and-the-UML-3-Operational-Integration-Assessment.pptx	pptx	0	0	0	0
slides/done-014/pptx/Presentation - Identify Components of the Airport (1).pptx	pptx	0	0	0	0
slides/done-014/pptx/Technical_Report_Elements[1].pptx	pptx	0	0	0	0
slides/done-014/pptx/servicedesk-plus-overviewfinal.pptx	pptx	0	0	0	0
slides/done-014/pptx/redac-nasops-201503-RIRP-portfolio-update.pptx	pptx	0	0	0	0
slides/done-015/ppt/Architecture.ppt	ppt	0	0	0	0
slides/done-015/pptx/RPA P4 - Advanced Material.pptx	pptx	1	0	0	0
slides/done-015/pptx/Wildlife for REDAC September 11.pptx	pptx	0	0	0	0
slides/done-015/pptx/1200-Assigning-Club-officers.pptx	pptx	0	0	0	0
slides/extra-001/pptx/FAAAIandtheArtandScienceofV&Vfinal.pptx	pptx	1	0	0	0
slides/metrics-001/pptx/Ramp Up Campaign - French.pptx	pptx	0	0	0	0
slides/missing-001/pptx/NWD-GLA-Community-Outreach-Day-Oct-2025.pptx	pptx	0	0	0	0
words/ceiling-001/docx/AW-104D-RVSM-Aircraft-Approval-Checklist.pdf.docx	docx	0	0	0	0
words/done-001/docx/CMTA_Airport_Transportation.docx	docx	0	0	0	0
words/done-001/docx/Pre-Application_Letter_of_Intent_Example.docx	docx	0	0	0	0
words/done-001/doc/FAA-2013-0422-0009_attachment_1.doc	doc	0	0	0	0
words/done-001/doc/GLACIERBG.ETT.doc	doc	0	0	0	0
words/done-001/docx/Service-Bulletin-SDFNR5-April-25-2023-FNR-TRANSMISSION-LUBRICATION.docx	docx	0	0	0	0
words/done-001/doc/advert-for-draft-decision-airbus-epr-bm3965ia-v006.doc	doc	0	0	0	0
words/done-001/doc/LENTOBUSSIAIKATAULU.-31.10.-31.12.2022.doc	doc	0	0	0	0
words/done-001/docx/private-hire-operators-licensed.docx	docx	0	0	0	0
words/done-001/docx/Sample_PAO-PSO_91-113_Letter.docx	docx	0	0	0	0
words/done-001/doc/foca_form_1.doc	doc	0	0	0	0
words/done-002/docx/lk03_17.docx	docx	0	0	0	0
words/done-002/doc/FMRBullletinB-28.doc	doc	0	0	0	0
words/done-002/doc/Bull01-06-Reserve Training Standards.doc	doc	0	0	0	0
words/done-002/docx/easa-form-1.docx	docx	0	0	0	0
words/done-002/docx/AUWG min 4-3-24 final.docx	docx	0	0	0	0
words/done-002/docx/CSCRS_Technical-Report-Documentation-Page-with-instructions.docx	docx	0	0	0	0
words/done-002/docx/Interview-mit-Manfred1-Müller.docx	docx	0	0	0	0
words/done-002/doc/prison-population-bulletin-june.doc	doc	0	0	0	0
words/done-002/docx/FAA-High-Level-Org-Chart.docx	docx	0	0	0	0
words/done-002/docx/s33song-beverlyactproductionofdocuments.docx	docx	0	0	0	0
words/done-003/doc/10795.doc	doc	0	0	0	0
words/done-003/doc/Temp16.doc	doc	0	0	0	0
words/done-003/docx/mde087077~283.docx	docx	0	0	0	0
words/done-003/docx/DRX-Ascend System Course Description.docx	docx	0	0	0	0
words/done-003/docx/191216_Lesefassung_Nachtflugregelung.docx	docx	0	0	0	0
words/done-003/docx/Technical_Issue_Report_Form.docx	docx	0	0	0	0
words/done-003/doc/II.1.2_Hypoxia.doc	doc	0	0	0	0
words/done-003/docx/2015-April-SWIM_Users_Forum-Q&A.docx	docx	0	0	0	0
words/done-003/doc/96-3-clement-data.doc	doc	0	0	0	0
words/done-003/doc/DEP2008-1900.doc	doc	0	0	0	0
words/done-004/doc/07-04.doc	doc	0	0	0	0
words/done-004/docx/1528039320.docx	docx	0	0	0	0
words/done-004/docx/License App Instructions 2-22.docx	docx	0	0	0	0
words/done-004/docx/Software Architecture Document Template.docx	docx	0	0	0	0
words/done-004/docx/How-to-Write-an-Architecture-Document-for-a-Technology-Service.docx	docx	0	0	0	0
words/done-004/doc/2ca950374241722b8ea7c132dfce63ae.doc	doc	0	0	0	0
words/done-004/docx/PAT-047 - Architecture and Detailed Design Assessment.docx	docx	0	0	0	0
words/done-004/doc/opic 5--Case Studies Movie and Aviation Industries.doc	doc	0	0	0	0
words/done-004/docx/461249.docx	docx	0	0	0	0
words/done-004/doc/RobertQ_Service.doc	doc	0	0	0	0
words/done-005/docx/healthcare-reform-nsa-consumer-bulletin.docx	docx	0	0	0	0
words/done-005/doc/316r_a_f.doc	doc	0	0	0	0
words/done-005/docx/2024-12_Comlux_opens_Maintenance_and_Service_Center_in_Dubai.docx	docx	0	0	0	0
words/done-005/doc/316r_a_e.doc	doc	0	0	0	0
words/done-005/doc/Theft-Restitution-Letter-Vancouver-ASC-2005.doc	doc	0	0	0	0
words/done-005/docx/part-147_approval list_20230119.docx	docx	0	0	0	0
words/done-005/docx/Technical Report and Technical Update Guidelines.docx	docx	0	0	0	0
words/done-005/docx/BID_ACKNOWLEDGEMENT_FORM_FOR_A320.docx	docx	0	0	0	0
words/done-005/doc/loi_format_letter_of_intent-a-320-214-a330.doc	doc	0	0	0	0
words/done-005/docx/f445896eb008d14c1746fc37d412dc22.docx	docx	0	0	0	0
words/done-006/docx/SDL_FSDO_Part91_LOA_Checklist.docx	docx	0	0	0	0
words/done-006/docx/healthcare-reform-nsa-provider-bulletin.docx	docx	0	0	0	0
words/done-006/doc/LHD-230-application-for-the-approval-of-an-aircraftr.doc	doc	0	0	0	0
words/done-006/doc/003.doc	doc	0	0	0	0
words/done-006/doc/P200904290238_0238_51880.doc	doc	0	0	0	0
words/done-006/docx/technical-memo-format.docx	docx	0	0	0	0
words/done-006/docx/cacs-206-1751218225.docx	docx	0	0	0	0
words/done-006/docx/62599_FRANCE-BRAZIL- Air France Flight 447 crash.docx	docx	0	0	0	0
words/done-006/doc/1244277 1 Comment.doc	doc	0	0	0	0
words/done-006/doc/Wales_Office_Quarter_4_Ministerial_Transparency_Return.DOC	doc	0	0	0	0
words/done-007/doc/RNW167A-150428.doc	doc	0	0	0	0
words/done-007/doc/congregationalhistories_ky_2023.doc	doc	0	0	0	0
words/done-007/docx/template-technical-report.docx	docx	0	0	0	0
words/done-007/docx/technical-report-template.docx	docx	0	0	0	0
words/done-007/docx/final-technical-report-template.docx	docx	0	0	0	0
words/done-007/docx/johnson_hall_service_log.pdf.docx	docx	0	0	0	0
words/done-007/doc/chapter 12.doc	doc	0	0	0	0
words/done-007/docx/Press release_EUREKA labels ITEA 3 Cluster.docx	docx	0	0	0	0
words/done-007/docx/0c662f5c948a7d81d32ffd833c5cc59421a5f522.docx	docx	0	0	0	0
words/done-007/docx/09.docx	docx	0	0	0	0
words/done-008/docx/FAA-2017-0628-0002_attachment_1.docx	docx	0	0	0	0
words/done-008/doc/2024-2nd-quarter-case-summaries.doc	doc	0	0	0	0
words/done-008/doc/PUR-0012-UTAS-GRAMS-SPA-Template-1-25-2024.doc	doc	0	0	0	0
words/done-008/docx/UAS-SGI_waiver_approval_request_form.docx	docx	0	0	0	0
words/done-008/doc/1245685 1 Comment.doc	doc	0	0	0	0
words/done-008/docx/ECSS-E-ST-50-16C-Annex-A(30September2021).docx	docx	0	0	0	0
words/done-008/docx/4400-91_Proposal_To_Lease_Space_10-2024.docx	docx	0	0	0	0
words/done-008/docx/draft-variation-notice-airbus-bm3965ia-v006-vs-comments.docx	docx	0	0	0	0
words/done-008/doc/FlightLaws.doc	doc	0	0	0	0
words/done-008/docx/Lessons-Learned-Bulletin-Dorset-version-to-IIRG-V5.docx	docx	0	0	0	0
words/done-009/docx/Contract_Check_Pilot_Sample_LOA.docx	docx	0	0	0	0
words/done-009/docx/Case-Study-Heathrow-Airport.docx	docx	0	0	0	0
words/done-009/doc/2013-op12-Annex III - Curriculum Vitae.doc	doc	0	0	0	0
words/done-009/docx/SWDD-template.docx	docx	0	0	0	0
words/done-009/doc/certification-flight-standards-doc-oeb-supporting-documents-tgl-TGL26-section-5-REV10.doc	doc	0	0	0	0
words/done-009/doc/A380MaenPressRel.doc	doc	0	0	0	0
words/done-009/docx/form_1123_application_form_rvsm_spa.docx	docx	0	0	0	0
words/done-009/doc/237287_0486190101_0486190101_geolink2neu.doc	doc	0	0	0	0
words/done-009/doc/CP-ETSO template_v2020.DOC	doc	0	0	0	0
words/done-009/docx/technical report template.docx	docx	0	0	0	0
words/done-010/docx/te.iors.00048-002 SUP Questionnaire.docx	docx	0	0	0	0
words/done-010/docx/195584360.docx	docx	0	0	0	0
words/done-010/doc/361400CSLegislation1RF01PUBLIC1.doc	doc	0	0	0	0
words/done-010/docx/5709.16 ch.40_mgfinal.docx	docx	0	0	0	0
words/done-010/docx/PM-apeech-Handover-of-New-Airbus-Aircraft-for-Fiji-Airways-Dec.-15th.docx	docx	0	0	0	0
words/done-010/docx/Writing a technical report (SCE subject guide).docx	docx	0	0	0	0
words/done-010/docx/Checklist for TC STC ETSO data packages to FAA_TIP rev 5.docx	docx	0	0	0	0
words/done-010/doc/f111.doc	doc	0	0	0	0
words/done-010/docx/FG-AI4NDM-TR-skeleton_template.docx	docx	0	0	0	0
words/done-010/doc/1528364855.doc	doc	0	0	0	0
words/done-011/docx/f2_registro_de_aprovacao_com_pbcs_EN.docx	docx	0	0	0	0
words/done-011/doc/135.doc	doc	0	0	0	0
words/done-011/docx/tibs_guidelines_2.docx	docx	0	0	1	0
words/done-011/docx/part-145-approval list 2025.docx	docx	0	0	0	0
words/done-011/docx/part-145-approval list (1).docx	docx	0	0	0	0
words/done-011/docx/eTAR_External_Web_tool_Tip_Sheet_mh.docx	docx	0	0	0	0
words/done-011/docx/b053-19.docx	docx	0	0	0	0
words/done-011/doc/AAC-AD-No-2021-01-Boeing-737-8-and-737-9-MAX.doc	doc	0	0	0	0
words/done-011/docx/Company-profile-2022-EN.docx	docx	0	0	0	0
words/done-011/docx/monthly-content-feeder.docx	docx	0	0	0	0
words/done-012/docx/19-06 Assistive Technology TAB Final - 508.docx	docx	0	0	0	0
words/done-012/doc/AirbusCallouts.doc	doc	0	0	0	0
words/done-012/docx/technical-architecture.docx	docx	0	0	0	0
words/done-012/docx/slcc-architecture-uu-architecture.docx	docx	0	0	0	0
words/done-012/doc/RMI_Document_Repository_Public-Reprts_GettingOffOil.doc	doc	0	0	0	0
words/done-012/docx/Leadership Information Article.docx	docx	0	0	0	0
words/done-012/docx/20110608_psp.docx	docx	0	0	0	0
words/done-012/docx/b050-19.docx	docx	0	0	0	0
words/done-012/docx/bulletin.docx	docx	0	0	0	0
words/done-012/docx/FO.FCTOA_.000129 Application for activities related to FSTD.docx	docx	0	0	0	0
words/done-013/docx/Sol PJ14-03-04 Solution Contextual.docx	docx	0	0	0	0
words/done-013/docx/easa-regulations-update-20.docx	docx	0	0	0	0
words/done-013/doc/1257259179492_2007_TPPT_102_Supporting_Doc_2-434003080.doc	doc	0	0	0	0
words/done-013/docx/Form-SM-76A-_-CAR-OPS-2A-Instruments-and-Equipment-Compliance-Statement-_-11.docx	docx	0	0	0	0
words/done-013/docx/SPA-11_mcar_part-11_v2.9.docx	docx	0	0	0	0
words/done-013/doc/1228841571067_2009_TPPT_13__2007_TPPT_102__R-108535759.doc	doc	0	0	0	0
words/done-013/doc/omrIMInterpretiveGuideLine.doc	doc	0	0	0	0
words/done-013/doc/Reid.doc	doc	0	0	0	0
words/done-013/docx/gpp-pr-top-7-office-markets-4q-2023.docx	docx	0	0	0	0
words/done-013/docx/hdss-bulletin-issue-285-25-june-2025.docx	docx	0	0	0	0
words/done-014/doc/644730BRI0mna000BOX361539B00public0.doc	doc	0	0	0	0
words/done-014/docx/exhibit-06---technical-architecture-template.docx	docx	0	0	0	0
words/done-014/docx/1603642410-MoM-CASCOM-06-2020-draft04.docx	docx	0	0	0	0
words/done-014/docx/1_tpr_template__from_fy14_.docx	docx	0	0	0	0
words/done-014/docx/Regulations Governing the Status, Basic Rights and Duties of Officials other than Secretariat Officials, and Experts on Mission.docx	docx	0	0	0	0
words/done-014/docx/AFS-050-004-F2_0i.docx	docx	0	0	0	0
words/done-014/docx/231164_SystemDesignDocument.docx	docx	0	0	0	0
words/done-014/doc/PK_FlugzeugeStricken.doc	doc	0	0	0	0
words/done-014/docx/fleetfastfacts16nov2023.docx	docx	0	0	1	1
words/done-014/doc/300502-Mecenat-Airbus-Simusante_CHU-Amiens-Picardie.doc	doc	0	0	0	0
words/done-015/doc/SFSP_2013-02_Bulletin.doc	doc	0	0	0	0
words/done-015/docx/JEMIT_Template.docx	docx	0	0	0	0
words/done-015/docx/system_design__technical_architecture_template.docx	docx	0	0	0	0
words/done-015/docx/PI-doc.-no.-2E-Technical-Review-Report.docx	docx	0	0	0	0
words/done-015/docx/Sample_SQMS_Program.docx	docx	0	0	0	0
words/done-015/docx/Agile_Arc_SysDes.docx	docx	0	0	0	0
words/done-015/doc/2013_11.doc	doc	0	0	0	0
words/done-015/docx/03_Technical_Report_(progress)_template.docx	docx	0	0	0	0
words/done-015/docx/DOA_Template_Form_Type_Certification_Programme.docx	docx	0	0	0	0
words/done-015/docx/airbus-pdf-information-package_v1-4.docx	docx	0	0	0	0
words/done-016/docx/Allegiant_Company_Profile_with_History.docx	docx	0	0	0	0
words/done-016/docx/HC-Bulletin-template.docx	docx	0	0	0	0
words/done-016/doc/120509coss.doc	doc	0	0	0	0
words/done-016/docx/t_TEMPforInvProgs.docx	docx	0	0	0	0
words/done-016/docx/SPA-06_mcar_part-6_and_IS_v2.9.docx	docx	0	0	0	0
words/done-016/docx/PES-Technical-Report-Template_Jan_2019.docx	docx	0	0	1	0
words/done-016/docx/dragon1-enterprise-architecture-document-example-v0.1d.docx	docx	0	0	0	0
words/done-016/doc/150_5335_5a.doc	doc	0	0	0	0
words/done-016/docx/Annex-10-to-the-Aircraft-Maintenance-Specialist-Certification-Rule-GCAA.docx	docx	0	0	0	0
words/extra-001/docx/UG.CAO.00133 Foreign Part 145 approvals - Language.docx	docx	0	0	0	0
words/extra-001/doc/info-bulletin-601.doc	doc	0	0	0	0
words/extra-001/docx/UG.CAO.00006 Foreign Part 145 approvals - User Guide for Applicants & Approval Holders.docx	docx	0	0	0	0
words/extra-001/doc/762.doc	doc	0	0	0	0
words/extra-001/docx/ABCD-WB-08-00 Weight and Balance Report - v1 08.03.16.docx	docx	0	0	0	0
words/ceiling-001/docx/ABCD-FE-01-00 Flight Envelope - v1 08.03.16.docx	docx	1	0	0	0
words/extra-001/docx/ABCD-SDE-23-00 - Avionic System Description - 17.02.16 - v1.docx	docx	0	0	0	0
words/metrics-001/docx/review-welsh-government-communications-mister-peter-mandelson.docx	docx	0	0	0	0
words/metrics-001/doc/手机免提系统TSB.doc	doc	0	0	0	0
words/metrics-001/doc/A320SimNotes.doc	doc	0	0	0	0
words/metrics-001/docx/AWR OPS-AOC 044 Statement of Compliance RVSM  Rev 04 01 Feb 2024.docx	docx	0	0	0	0
words/metrics-001/docx/FRE-03_mcar_part-3_and_IS_v2.9.docx	docx	0	0	0	0
words/metrics-001/docx/SPA-02_mcar_part-2_and_IS_v2.9.docx	docx	0	0	0	0
words/metrics-001/docx/02_mcar_part-2_and_IS_v2.10.docx	docx	0	0	0	0
words/metrics-001/docx/OM template for non-complex NCC operators_August 2016.docx	docx	0	0	0	0
words/missing-001/docx/xx_SETIS_PWS_template_10.19.22.docx	docx	0	0	0	0
words/done-016/docx/TE.CAO.00125 Foreign Part 145 approvals - OJT Logbook.docx	docx	0	0	0	0
words/missing-001/docx/May 25 bulletin focus on carers in the workplace.docx	docx	0	0	0	0
words/missing-002/docx/CRIF - SpÃ©cification technique - Socle applicatif.docx	docx	0	0	0	0
words/missing-001/docx/33004.docx	docx	0	0	0	0
words/pagination-001/doc/1447.doc	doc	0	0	0	0
words/pagination-001/docx/template---tpr-technical-progress-report-with-guidance.docx	docx	0	0	0	0
words/pagination-001/docx/FO.FCTOA.00010 Application for a Part-ORA ATO Approval.docx	docx	0	0	0	0
words/pagination-002/doc/absrc-pac-01-info-note-en.doc	doc	0	0	0	0
words/pagination-001/docx/ESPN-R - MCF - Manual - Ed1.0 - For Publication.docx	docx	0	0	0	0
words/pagination-001/doc/A_320.doc	doc	0	0	0	0
words/pagination-001/docx/report-template.docx	docx	0	0	0	0
words/pagination-001/docx/ESPN-R - MCF - RA - Ed1.docx	docx	0	0	0	0
words/pagination-001/docx/24-25_FAA_Holdover_Tables.docx	docx	0	0	0	0
words/pagination-001/docx/FAA 2025-26 Holdover Tables.docx	docx	0	0	0	0
words/pagination-002/doc/150_5300_13_chg12.doc	doc	0	0	0	0
words/pagination-003/docx/EHEST-SMS-Safety-Management-Manual-V2.docx	docx	0	0	0	0
words/pagination-003/docx/150-5370-10H.docx	docx	0	0	0	0
words/done-016/docx/AC-150-5370-10G-updated-201604.docx	docx	0	0	0	0
words/pagination-002/docx/docs-quality-MA.IMS.00001-Integrated-Management-System-manual.docx	docx	0	0	1	0
words/table-001/docx/A1. EASA Form 2.docx	docx	0	0	0	0
words/table-001/docx/approvals-and-standardisation-organisation-approvals-docs-part-145-annex-B-B11.-TE.CAO.00129-Foreign-Part-145-approvals---Experience--logbook.docx	docx	0	0	0	0
words/table-001/docx/B11. TE.CAO.00129  Experience  logbook.docx	docx	0	0	0	0
words/ceiling-001/doc/150_5300_13_chg8.doc	doc	0	0	0	0
words/table-001/doc/150_5300_13_chg10.doc	doc	0	0	0	0
words/chartset-001/docx/clustered-column-template.docx	docx	1	0	0	0
words/chartset-001/docx/clustered-column-result.docx	docx	1	0	0	0
words/chartset-001/docx/pie-chart-template.docx	docx	1	0	0	0
words/chartset-001/docx/026_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-001/docx/032_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-001/docx/002_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-001/docx/008_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-001/docx/014_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-001/docx/020_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-001/docx/pie-chart-result.docx	docx	1	0	0	0
words/chartset-002/docx/011_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/005_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/029_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/021_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/033_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/023_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/017_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/030_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/006_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-002/docx/015_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/019_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/009_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/001_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/004_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/027_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/028_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/003_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/025_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/007_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-003/docx/016_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-004/docx/018_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-004/docx/022_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-004/docx/024_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-004/docx/031_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-004/docx/012_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-004/docx/010_advanced_word_chart_report.docx	docx	0	0	0	0
words/chartset-004/docx/013_advanced_word_chart_report.docx	docx	0	0	0	0
sheets/chartset-001/xlsx/016_advanced_excel_radar.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/032_advanced_excel_radar.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/006_advanced_excel_scatter.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/005_advanced_excel_area.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/028_advanced_excel_doughnut.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/001_advanced_excel_bar.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/025_advanced_excel_bar.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/033_advanced_excel_bar.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/002_advanced_excel_line.xlsx	xlsx	1	0	0	0
sheets/chartset-001/xlsx/022_advanced_excel_scatter.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/013_advanced_excel_area.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/030_advanced_excel_scatter.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/011_advanced_excel_pie.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/027_advanced_excel_pie.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/012_advanced_excel_doughnut.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/021_advanced_excel_area.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/026_advanced_excel_line.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/034_advanced_excel_line.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/003_advanced_excel_pie.xlsx	xlsx	1	0	0	0
sheets/chartset-002/xlsx/007_advanced_excel_bubble.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/031_advanced_excel_bubble.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/015_advanced_excel_bubble.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/004_advanced_excel_doughnut.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/020_advanced_excel_doughnut.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/008_advanced_excel_radar.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/024_advanced_excel_radar.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/014_advanced_excel_scatter.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/018_advanced_excel_line.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/017_advanced_excel_bar.xlsx	xlsx	1	0	0	0
sheets/chartset-003/xlsx/029_advanced_excel_area.xlsx	xlsx	1	0	0	0
sheets/chartset-004/xlsx/023_advanced_excel_bubble.xlsx	xlsx	1	0	0	0
sheets/chartset-004/xlsx/009_advanced_excel_bar.xlsx	xlsx	1	0	0	0
sheets/chartset-004/xlsx/010_advanced_excel_line.xlsx	xlsx	1	0	0	0
sheets/chartset-004/xlsx/019_advanced_excel_pie.xlsx	xlsx	1	0	0	0
sheets/chartset-004/xlsx/microsoft_learn_multi_chart_examples.xlsx	xlsx	1	0	0	0
sheets/chartset-004/xlsx/DynamicBubbleChart.xlsx	xlsx	1	0	0	0
slides/chartset-001/pptx/scatter_chart.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/stacked_area_chart.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/stacked_bar_chart.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/bar_chart.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/combo_bar_line_chart.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/line_chart.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/008_advanced_powerpoint_bubble.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/015_advanced_powerpoint_scatter.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/016_advanced_powerpoint_bubble.pptx	pptx	1	0	0	0
slides/chartset-001/pptx/031_advanced_powerpoint_scatter.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/007_advanced_powerpoint_scatter.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/023_advanced_powerpoint_scatter.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/032_advanced_powerpoint_bubble.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/024_advanced_powerpoint_bubble.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/006_advanced_powerpoint_area.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/014_advanced_powerpoint_area.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/030_advanced_powerpoint_area.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/001_advanced_powerpoint_bar.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/017_advanced_powerpoint_bar.pptx	pptx	1	0	0	0
slides/chartset-002/pptx/033_advanced_powerpoint_bar.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/019_advanced_powerpoint_line.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/003_advanced_powerpoint_line.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/002_advanced_powerpoint_column.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/010_advanced_powerpoint_column.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/011_advanced_powerpoint_line.pptx	pptx	1	0	0	0
